"age1","age2","age3","minAIC","AIC"
-462.281729717337,-493.869882852475,-493.365809490148,-493.869882852475,2
-423.008050052594,-449.940984495845,-449.568015815931,-449.940984495845,2
-422.462019180346,-442.354225165493,-441.572359503999,-442.354225165493,2
-440.818149595983,-467.778065555229,-469.1794871239,-469.1794871239,3
-419.538059358609,-451.397523058083,-450.511363662642,-451.397523058083,2
-418.011899836229,-446.019538483278,-445.78389589457,-446.019538483278,2
-411.113498318276,-437.840006158011,-436.248155259332,-437.840006158011,2
-434.353863206079,-455.328383244377,-454.393138987777,-455.328383244377,2
-415.32905425567,-432.517521574797,-433.427617380959,-433.427617380959,3
-409.263364327089,-423.305062948289,-421.763722816619,-423.305062948289,2
-398.729882823795,-431.242126306374,-430.81815767812,-431.242126306374,2
-415.027876292576,-437.029610708059,-435.296377708081,-437.029610708059,2
-399.968490613915,-415.661779630801,-414.659562694232,-415.661779630801,2
-411.893836846103,-431.262795182914,-429.33149460973,-431.262795182914,2
-412.035214755782,-442.924546003732,-441.590010121651,-442.924546003732,2
-422.812342119098,-455.586948944329,-455.448871186182,-455.586948944329,2
-419.755556369857,-437.993430241728,-437.026388763173,-437.993430241728,2
-367.035759950779,-384.674381158667,-382.811930027702,-384.674381158667,2
-441.418759862757,-464.513997484738,-466.835119203617,-466.835119203617,3
-429.968643872789,-447.308505180476,-448.593094197888,-448.593094197888,3
-422.978879285322,-442.010042190596,-441.470817500493,-442.010042190596,2
-417.336633344484,-440.371348296861,-439.252123454573,-440.371348296861,2
-394.215049174158,-420.483360566718,-420.034966260977,-420.483360566718,2
-377.071808969739,-396.650280320541,-394.650536508533,-396.650280320541,2
-388.220776643741,-419.216908455099,-418.050774647313,-419.216908455099,2
-400.169272768689,-426.009029952855,-424.069252351401,-426.009029952855,2
-401.794894039381,-421.137337118013,-419.141652416953,-421.137337118013,2
-399.786940802353,-416.983159780515,-415.523685449183,-416.983159780515,2
-390.472591065581,-409.853328425902,-408.931887155003,-409.853328425902,2
-358.943081135732,-377.63673149541,-375.637970472836,-377.63673149541,2
-420.825424675581,-447.304062238791,-446.782589675648,-447.304062238791,2
-424.362442461421,-447.217046338032,-446.606750140435,-447.217046338032,2
-388.398509612353,-406.602647660303,-406.519795705026,-406.602647660303,2
-418.397497554415,-441.25055754844,-439.437742419351,-441.25055754844,2
-413.211296872629,-439.050553131471,-440.224000171511,-440.224000171511,3
-423.928579090796,-448.263166774655,-446.57867354526,-448.263166774655,2
-396.926984702369,-425.169753460707,-426.518097236833,-426.518097236833,3
-415.134939263043,-448.985828471613,-447.70497729742,-448.985828471613,2
-413.574037317249,-443.077377712243,-441.502992314384,-443.077377712243,2
-437.394002689221,-455.016758825915,-454.337473620518,-455.016758825915,2
-459.409226026535,-473.888787492141,-472.813383859139,-473.888787492141,2
-358.083245629644,-377.94799131005,-375.96158163535,-377.94799131005,2
-387.662188740978,-405.609956010394,-405.845151021337,-405.845151021337,3
-424.889777828873,-436.628381110852,-435.659508611979,-436.628381110852,2
-438.134016074692,-453.620999554906,-452.080537467113,-453.620999554906,2
-444.04809957927,-463.705533562229,-463.723935969676,-463.723935969676,3
-376.470707514914,-387.076423331424,-386.133513712229,-387.076423331424,2
-413.421547698812,-430.184300914679,-430.71287673207,-430.71287673207,3
-428.361083405499,-444.779573144253,-443.884471734855,-444.779573144253,2
-436.273641197135,-454.989916465671,-454.205233223343,-454.989916465671,2
-408.532017027676,-431.896115009081,-430.362211562061,-431.896115009081,2
-374.740014312874,-388.930889149709,-390.258232599507,-390.258232599507,3
-404.147671756356,-417.630728065587,-418.060083655469,-418.060083655469,3
-413.150464577838,-424.694111723148,-424.22160054622,-424.694111723148,2
-374.496661182663,-387.641394560843,-387.332057333378,-387.641394560843,2
-399.625244679243,-419.638321901653,-418.728709224488,-419.638321901653,2
-398.935422587568,-408.878519942218,-410.383245971872,-410.383245971872,3
-397.066587933904,-414.402298525939,-413.917512331203,-414.402298525939,2
-399.48156827462,-411.942662874591,-411.078726407986,-411.942662874591,2
-398.827711464448,-425.099335137024,-423.444456267984,-425.099335137024,2
-392.606559856497,-413.652425464145,-417.224208187931,-417.224208187931,3
-408.978311614708,-435.099501162118,-437.092342808369,-437.092342808369,3
-401.648510569057,-427.978065098498,-428.323825179969,-428.323825179969,3
-407.090465937786,-435.055744420273,-435.41109026934,-435.41109026934,3
-419.714059802901,-437.316767912935,-435.900324210843,-437.316767912935,2
-388.427218141438,-410.727461618952,-410.438407341764,-410.727461618952,2
-374.458649617529,-391.319557615998,-390.878306154334,-391.319557615998,2
-400.089077652454,-425.200590401918,-423.818148481178,-425.200590401918,2
-404.829880793808,-430.609642708584,-429.454340841889,-430.609642708584,2
-392.747561958684,-403.845648009705,-403.037527254902,-403.845648009705,2
