"age1","age2","age3","minAIC","AIC"
-243.191072066019,-253.932633351599,-253.670384777986,-253.932633351599,2
-246.395644489303,-260.75055795293,-260.354591941241,-260.75055795293,2
-261.450576175614,-276.973787871042,-276.018105723385,-276.973787871042,2
-241.943167013307,-251.360066657264,-250.186323028277,-251.360066657264,2
-269.170724119735,-285.176236712265,-283.892516862059,-285.176236712265,2
-307.95050800245,-321.345456066954,-319.897346394723,-321.345456066954,2
-312.63580233461,-324.336087014737,-322.452411044482,-324.336087014737,2
-301.448747348255,-312.986299354314,-311.524119223737,-312.986299354314,2
-283.363546705809,-297.592449945055,-296.562161607988,-297.592449945055,2
-277.659485119895,-299.39822987418,-297.905272278313,-299.39822987418,2
-295.233158663132,-308.972069565631,-308.423706374177,-308.972069565631,2
-299.177149955146,-310.48823916364,-308.619319096835,-310.48823916364,2
-276.53968622624,-288.473171470339,-287.287357901979,-288.473171470339,2
-289.701190841256,-311.187455433757,-310.822958718202,-311.187455433757,2
-290.808010296412,-309.209748334569,-308.746738186682,-309.209748334569,2
-297.688998153205,-315.679191901833,-314.310854042279,-315.679191901833,2
-288.085564311299,-308.083804365585,-306.770140752826,-308.083804365585,2
-301.986634099253,-334.317967141606,-333.034600161673,-334.317967141606,2
-317.556018418872,-342.393460158245,-340.787826967812,-342.393460158245,2
-308.972421204782,-339.485582492547,-338.498159871624,-339.485582492547,2
-316.388002982405,-339.405890937956,-338.42327555653,-339.405890937956,2
-326.779409607653,-349.577244177248,-347.642678282926,-349.577244177248,2
-329.039576642484,-361.636946679486,-360.10898927372,-361.636946679486,2
-342.546416438469,-356.219765630656,-354.406368838918,-356.219765630656,2
-295.790593130645,-318.202610406378,-318.344647274314,-318.344647274314,3
-310.427826687314,-330.735819573291,-330.980001511217,-330.980001511217,3
-319.266594429209,-341.03507918282,-339.827589092469,-341.03507918282,2
-274.070280882937,-294.427154333526,-292.903783800653,-294.427154333526,2
-274.016236376358,-296.75716885705,-295.480007975629,-296.75716885705,2
-286.895744096059,-310.416587224301,-310.141261048256,-310.416587224301,2
-309.288170913802,-331.36075185514,-329.816362121446,-331.36075185514,2
-320.868024124157,-343.236971094307,-341.636117697115,-343.236971094307,2
-342.680740492786,-365.946381480426,-363.975316113987,-365.946381480426,2
-363.195341520196,-391.900031221171,-389.938038179155,-391.900031221171,2
-312.914563090414,-320.190571554859,-319.383128238272,-320.190571554859,2
-332.282187906328,-352.845455315096,-351.309632369907,-352.845455315096,2
-363.096457809846,-388.254538242976,-386.310003800144,-388.254538242976,2
-293.724694250897,-301.724768077452,-299.93402322846,-301.724768077452,2
-264.989517206919,-275.491425284811,-275.778548811331,-275.778548811331,3
-234.967439314129,-246.442537788885,-245.362862049691,-246.442537788885,2
-252.78609807908,-266.864930886391,-266.930441697523,-266.930441697523,3
-251.893612831963,-270.329792119695,-270.29917845299,-270.329792119695,2
-236.388227515706,-252.282893787274,-251.337682333653,-252.282893787274,2
-227.146768102479,-243.710981371329,-242.700493877231,-243.710981371329,2
-244.841510959101,-264.572622015122,-263.791986436175,-264.572622015122,2
-247.509215077319,-254.955524753646,-253.587801938915,-254.955524753646,2
-222.109674448061,-231.593559688121,-230.189237536099,-231.593559688121,2
-216.940975010481,-229.552877913838,-228.979344066252,-229.552877913838,2
-221.210905579034,-234.454985064187,-233.384007054197,-234.454985064187,2
-232.738492299477,-246.920664248505,-245.245226411718,-246.920664248505,2
-291.23873080034,-306.401895629098,-304.412434989192,-306.401895629098,2
-339.250695419606,-368.628073227777,-366.628077983504,-368.628073227777,2
-266.339053348703,-284.619931484844,-283.015347750231,-284.619931484844,2
-282.839735432616,-302.392779535641,-300.611335528617,-302.392779535641,2
-280.633589694021,-298.318376111975,-296.321753549788,-298.318376111975,2
-275.886906372255,-286.111687292449,-284.206020690684,-286.111687292449,2
-292.114283062736,-314.152245741899,-312.157473655652,-314.152245741899,2
-250.229764121414,-267.010368212225,-266.363605190883,-267.010368212225,2
-234.749178785562,-248.499629433626,-247.814830146925,-248.499629433626,2
-353.802091646777,-373.275927571938,-371.276073772273,-373.275927571938,2
-364.623247192332,-387.920386279962,-386.057833919922,-387.920386279962,2
-395.648470724889,-418.058074075049,-416.27978064824,-418.058074075049,2
-275.692607992493,-299.532546076857,-298.278186015578,-299.532546076857,2
-250.842994234088,-268.204850513577,-266.400321726566,-268.204850513577,2
-429.704690612746,-461.085756896946,-459.116659820624,-461.085756896946,2
-350.540380826711,-381.170186786337,-379.41074386325,-381.170186786337,2
-290.544063639872,-314.172948607015,-312.638878699196,-314.172948607015,2
-340.401191534047,-365.876828702202,-365.57619619902,-365.876828702202,2
-270.9432733458,-284.015662696684,-283.303596470335,-284.015662696684,2
-259.268372827804,-273.868852073968,-272.57223859196,-273.868852073968,2
-275.558562917986,-285.989956472984,-284.12400538887,-285.989956472984,2
-270.754682992507,-285.596151482756,-284.429991575897,-285.596151482756,2
-260.799349302958,-279.874136439804,-278.461590445275,-279.874136439804,2
-260.529808581028,-275.314377202496,-273.571706837204,-275.314377202496,2
-271.376484783818,-281.27473388135,-279.99462898128,-281.27473388135,2
-259.115131641713,-270.76533449178,-269.582995592038,-270.76533449178,2
-283.294009266186,-296.053069224772,-295.122380231561,-296.053069224772,2
