"age1","age2","age3","minAIC","AIC"
-417.144442408311,-425.913852414859,-426.670564266354,-426.670564266354,3
-396.145605284014,-409.14440313738,-409.25234389824,-409.25234389824,3
-390.77144573601,-410.597670570111,-408.607808327456,-410.597670570111,2
-383.946479731513,-389.121712810501,-388.915720323283,-389.121712810501,2
-394.469928368593,-405.151302096862,-406.960763053153,-406.960763053153,3
-411.771153111839,-417.520754607868,-424.721280001113,-424.721280001113,3
-387.38749057048,-408.129644093413,-406.187785030442,-408.129644093413,2
-392.101594883508,-413.658450335804,-413.078529867296,-413.658450335804,2
-428.84145336013,-457.322814407861,-456.597717250428,-457.322814407861,2
-415.345849174848,-429.788180077509,-428.829000422203,-429.788180077509,2
-401.415008214191,-424.978304694246,-424.629355494941,-424.978304694246,2
-396.400029813262,-413.544821709603,-412.291170700818,-413.544821709603,2
-389.940620145819,-418.496776345494,-419.266133044861,-419.266133044861,3
-376.728505019796,-397.821093438931,-396.081439847774,-397.821093438931,2
-423.961567829367,-445.432703943151,-445.7405219917,-445.7405219917,3
-419.283045252675,-445.512141959552,-446.172308531426,-446.172308531426,3
-421.03755980472,-435.353840821623,-434.776527783355,-435.353840821623,2
-412.654553560267,-434.371973677543,-432.373897395486,-434.371973677543,2
-407.699178778859,-420.589470850714,-418.636662379083,-420.589470850714,2
-401.066507549642,-422.144790943957,-421.092771361729,-422.144790943957,2
-399.706374816088,-419.297881345163,-418.256929167475,-419.297881345163,2
-420.134287301123,-437.137586538994,-435.150723044852,-437.137586538994,2
-404.193838622455,-421.829987514524,-420.504669660838,-421.829987514524,2
-444.398321549858,-465.199507444575,-465.765816602448,-465.765816602448,3
-396.179238114656,-402.128353773751,-401.012181783341,-402.128353773751,2
-382.60000433323,-399.51600821816,-397.535018775744,-399.51600821816,2
-323.033190252009,-330.490562108161,-328.832547836265,-330.490562108161,2
-172.316645819049,-179.754955753283,-177.972930778807,-179.754955753283,2
-328.19394505921,-340.551102774126,-340.702651168823,-340.702651168823,3
-445.654635785661,-469.829184954843,-469.014522197988,-469.829184954843,2
-454.491951175148,-464.691506502332,-464.391249084493,-464.691506502332,2
-440.232170962014,-462.222229309605,-462.244280818611,-462.244280818611,3
-473.214174353037,-474.243148648013,-475.554259344729,-475.554259344729,3
