"age1","age2","age3","minAIC","AIC"
-500.394943437697,-498.813542516809,-499.724108363746,-500.394943437697,1
-479.989425474543,-478.451151525429,-477.574198325596,-479.989425474543,1
-510.584892343338,-510.058072160295,-508.449834175653,-510.584892343338,1
-529.54579961574,-527.586436204052,-526.412408068075,-529.54579961574,1
-501.25165092764,-505.872492965093,-505.800555074461,-505.872492965093,2
-647.946688182261,-646.61778341494,-644.618873015988,-647.946688182261,1
-565.693068232227,-567.992602644733,-566.529790530685,-567.992602644733,2
-572.351371587303,-572.004482448257,-570.275204014602,-572.351371587303,1
-371.963631919725,-376.712127844199,-376.60879494708,-376.712127844199,2
-553.199366411348,-554.956351457285,-553.690569625787,-554.956351457285,2
-526.501217860062,-525.237364702204,-524.71058382298,-526.501217860062,1
-560.648541802556,-567.150121222415,-565.777003569915,-567.150121222415,2
-515.518250382084,-514.659605081013,-514.310844638459,-515.518250382084,1
-531.644094297874,-538.961730353555,-538.133120416657,-538.961730353555,2
-528.495240614806,-527.1990526257,-528.26903798744,-528.495240614806,1
-550.594568481288,-553.688649790545,-555.259563246039,-555.259563246039,3
-566.360888252432,-566.681336768407,-570.070531540514,-570.070531540514,3
-538.339188787882,-538.56902271387,-538.436119413798,-538.56902271387,2
-549.324669650407,-548.644827890274,-550.325323739651,-550.325323739651,3
-453.417184034236,-451.528964183031,-449.737098116128,-453.417184034236,1
-448.801446454632,-447.069544388146,-445.988256361693,-448.801446454632,1
-461.735272705482,-459.752190827498,-457.933964656572,-461.735272705482,1
-435.347418557624,-433.364397341342,-432.301619144714,-435.347418557624,1
-426.887068992179,-424.888938333569,-423.87134806971,-426.887068992179,1
-451.674252539789,-449.902217988805,-450.705981447572,-451.674252539789,1
-470.988761480618,-471.246176883411,-469.347369898014,-471.246176883411,2
-456.828007610402,-454.842907255946,-454.208894380334,-456.828007610402,1
-483.748399551069,-481.819767338992,-480.574170521458,-483.748399551069,1
-495.79317755559,-498.190674242959,-496.376988361406,-498.190674242959,2
-483.122396646597,-487.294401854968,-485.923386715141,-487.294401854968,2
-501.714391287036,-502.726567542605,-501.348456363939,-502.726567542605,2
-454.559903623729,-454.628021263188,-453.12274564106,-454.628021263188,2
-481.637776707893,-479.695306453585,-478.094474425308,-481.637776707893,1
-474.434766961289,-477.819865299219,-475.921717263808,-477.819865299219,2
-459.352283377033,-460.377573507629,-459.780233530068,-460.377573507629,2
-484.370994167065,-482.747733751269,-480.750655477874,-484.370994167065,1
-482.196277150047,-480.747866187533,-479.005382069091,-482.196277150047,1
-456.513821806046,-456.543486317809,-456.439654086841,-456.543486317809,2
-462.733285892515,-461.220123509911,-459.82553887095,-462.733285892515,1
-462.992300688127,-462.738057352509,-461.673131174762,-462.992300688127,1
-492.612746334782,-490.910598097975,-489.793630508734,-492.612746334782,1
-515.692831910808,-515.013808734815,-514.510538971934,-515.692831910808,1
-504.242155270718,-503.356298161447,-504.761566891347,-504.761566891347,3
-517.036475950969,-515.070265647306,-515.975657961414,-517.036475950969,1
-525.283795966234,-524.576845696918,-524.462101003264,-525.283795966234,1
-526.810752901126,-536.42777061924,-534.989203087124,-536.42777061924,2
-510.638667632789,-518.783887084342,-519.715107502912,-519.715107502912,3
-487.880576359291,-487.251505883862,-486.201464598836,-487.880576359291,1
-492.318940607079,-492.72628797599,-492.711105541434,-492.72628797599,2
-514.797065320644,-513.158737893731,-514.812609348231,-514.812609348231,3
-476.975731265186,-475.500318775782,-473.720660704226,-476.975731265186,1
-500.119274062286,-498.441621733973,-496.442276286087,-500.119274062286,1
-493.617590394485,-492.851690516486,-491.084895539238,-493.617590394485,1
-510.672851376306,-509.298696273561,-507.394356188393,-510.672851376306,1
-527.579325116928,-526.745820787088,-524.903576383075,-527.579325116928,1
-519.753864567317,-517.981618688089,-516.832813599706,-519.753864567317,1
-515.31138414786,-521.399394577108,-523.269810517086,-523.269810517086,3
-511.253097906104,-509.253106923022,-507.792634016423,-511.253097906104,1
-519.792412796023,-521.532343077475,-520.565563514026,-521.532343077475,2
-520.939641728639,-520.947357851984,-519.536456941816,-520.947357851984,2
-487.341372973374,-485.352534256584,-483.363880569089,-487.341372973374,1
-447.92395321724,-446.141901784479,-444.148233319669,-447.92395321724,1
-427.292541215175,-431.172304817527,-429.460114736531,-431.172304817527,2
-439.156771594082,-439.947027471373,-438.232872347926,-439.947027471373,2
-432.631774106873,-431.610626416217,-430.30450995938,-432.631774106873,1
-428.415064038125,-427.004031968449,-425.105931861547,-428.415064038125,1
-415.779859493981,-415.708224109951,-414.015359153306,-415.779859493981,1
-431.163096428837,-429.245378730655,-428.465836138413,-431.163096428837,1
-415.052228661166,-415.196403611918,-414.846840185664,-415.196403611918,2
-413.395074837994,-416.780943976067,-416.596901052458,-416.780943976067,2
-414.088614697407,-413.562838261143,-411.639751181719,-414.088614697407,1
-390.170433194221,-389.205370141286,-387.222396131779,-390.170433194221,1
-402.67527913817,-401.127286342637,-400.371245696404,-402.67527913817,1
-514.100050350926,-516.649238401338,-514.650325975464,-516.649238401338,2
-577.319222025635,-575.319561399641,-574.114248923713,-577.319222025635,1
-501.826004212893,-500.559428415637,-500.519016201602,-501.826004212893,1
-484.250331431028,-482.781564668155,-480.925996081749,-484.250331431028,1
-458.778417152506,-461.540994648308,-460.664492400616,-461.540994648308,2
-498.656816843581,-496.857233400573,-495.500526774392,-498.656816843581,1
-489.481454392611,-487.697172720043,-486.563986310634,-489.481454392611,1
-401.979462746238,-403.462189584347,-402.853434420728,-403.462189584347,2
-395.769591455419,-395.629707274338,-393.63448348137,-395.769591455419,1
-515.277475844058,-516.997734690597,-517.907392750971,-517.907392750971,3
-646.582784442862,-645.241548733722,-645.809687984286,-646.582784442862,1
-692.796356692564,-691.004682531961,-692.384344940459,-692.796356692564,1
-466.99814387437,-469.753090590398,-468.066580334724,-469.753090590398,2
-432.132759509014,-437.518385751883,-435.72052587482,-437.518385751883,2
-710.266759887271,-708.484638168638,-706.702591975289,-710.266759887271,1
-479.579530336771,-480.771582015299,-484.944279060557,-484.944279060557,3
-478.649964109122,-478.414713204684,-480.237056901653,-480.237056901653,3
-582.663397013424,-581.11043026816,-580.349376027117,-582.663397013424,1
-459.600169174003,-457.794511222703,-455.81482665951,-459.600169174003,1
-480.534306969688,-479.255296219041,-479.217682607743,-480.534306969688,1
-488.269027606806,-486.269383303416,-488.110167694283,-488.269027606806,1
-434.614587973483,-432.615202822717,-431.126875792052,-434.614587973483,1
-438.656768374292,-437.331437120179,-439.898242280905,-439.898242280905,3
-471.983247567324,-470.748495684701,-469.761904763501,-471.983247567324,1
-476.300333007214,-474.325008115829,-474.737921099943,-476.300333007214,1
-463.99760472943,-462.128283548582,-460.154571625099,-463.99760472943,1
-438.82636856866,-437.387735749301,-444.968314161513,-444.968314161513,3
-445.063615685344,-444.696687059562,-449.692079005787,-449.692079005787,3
-437.050951252191,-435.540176485497,-440.942210699182,-440.942210699182,3
-452.583107386433,-451.300553368666,-454.644218549391,-454.644218549391,3
-384.103343157616,-382.134247716059,-385.707121894166,-385.707121894166,3
-452.433945282748,-451.70973194971,-455.891616955166,-455.891616955166,3
-475.093832063964,-475.358438111533,-476.998379444892,-476.998379444892,3
-416.173908701889,-414.40271696997,-414.108587628033,-416.173908701889,1
-371.009707828417,-377.038685214052,-381.707921281294,-381.707921281294,3
-447.684939138182,-446.308479330307,-445.335068800113,-447.684939138182,1
-447.161480399888,-445.991236557704,-444.918809464925,-447.161480399888,1
-453.948925351591,-454.152001212903,-457.289375056173,-457.289375056173,3
-450.664538106869,-451.663323888949,-452.074385454723,-452.074385454723,3
-446.515393956133,-448.277712866538,-446.930620517685,-448.277712866538,2
-647.423431584687,-646.062426557674,-644.764600015196,-647.423431584687,1
-536.651245152148,-536.388159561391,-534.782766690502,-536.651245152148,1
-592.214156956246,-590.552477463748,-588.594333557966,-592.214156956246,1
-815.202320379329,-813.395009299956,-811.409672306265,-815.202320379329,1
-579.413414222874,-579.48837961335,-577.492082206111,-579.48837961335,2
-433.605140837111,-431.734598124036,-434.077012953043,-434.077012953043,3
-454.947168560998,-453.665502661053,-455.651095902784,-455.651095902784,3
-419.036662830012,-417.153149246619,-419.049123367379,-419.049123367379,3
-415.91131707784,-414.224240414403,-418.24521284794,-418.24521284794,3
-421.694576719308,-420.157796472078,-421.320028581568,-421.694576719308,1
-427.65906973593,-425.659168049092,-425.132530037954,-427.65906973593,1
-427.982830552413,-426.026098901435,-424.712264114921,-427.982830552413,1
-424.818608127222,-422.862462431699,-422.173509632783,-424.818608127222,1
-401.226535879653,-399.413922164816,-398.802620801122,-401.226535879653,1
-466.252816539108,-464.355269613015,-463.041629918577,-466.252816539108,1
-441.438617276393,-439.504361376063,-439.42891007909,-441.438617276393,1
-438.446484084785,-436.459823276001,-438.309719386588,-438.446484084785,1
-438.864258301171,-437.037068068863,-437.200088054209,-438.864258301171,1
-441.159098089425,-439.218498271816,-440.643294286523,-441.159098089425,1
-409.719709818034,-408.188438573134,-409.641485541847,-409.719709818034,1
-410.240892515864,-408.556048356694,-408.286137071354,-410.240892515864,1
-405.984562182576,-404.688463534835,-404.208851661313,-405.984562182576,1
-421.993035633743,-420.212307968754,-420.845585582952,-421.993035633743,1
-427.784918446961,-425.832569517338,-424.020884480415,-427.784918446961,1
-424.367917003405,-422.643557028,-422.328713381006,-424.367917003405,1
-428.495607120424,-426.784698816009,-425.496005846481,-428.495607120424,1
-427.058300891915,-426.266128827832,-426.143507497719,-427.058300891915,1
-429.906954757746,-429.196325746844,-428.390755236726,-429.906954757746,1
-434.561900794832,-433.504567708033,-434.390257184439,-434.561900794832,1
-455.055811856942,-456.911696644871,-457.655277492077,-457.655277492077,3
-460.310633717831,-458.468267578575,-460.359218374767,-460.359218374767,3
-446.620044654304,-445.805336299325,-447.45440528858,-447.45440528858,3
-462.202880629753,-461.770466474652,-462.45863427783,-462.45863427783,3
-448.251589172744,-448.21439237457,-446.65500770825,-448.251589172744,1
-443.524427201669,-444.593365234738,-445.712727647381,-445.712727647381,3
-447.649306745725,-446.267265669038,-445.901710317844,-447.649306745725,1
-468.377747546297,-466.82376159493,-465.06484491832,-468.377747546297,1
-485.173651513061,-483.18771201749,-481.993476315497,-485.173651513061,1
-438.181462883019,-436.369826391533,-434.901861511013,-438.181462883019,1
-445.710289991929,-443.786433546169,-441.876661134148,-445.710289991929,1
-440.331204537626,-439.211591574379,-437.545476750162,-440.331204537626,1
