"","BSC","GWC","CT","t1t2_ratio_25_GM","t1t2_ratio_25_WM","t1t2_ratio_50_GM","R1_25_GM","R1_50_GM","R1_25_WM"
"1",-1.67419032967386,1.2710560821913,2.28357342392375,0.840394102411243,1.16154650499744,0.752047780379059,0.742859983797085,0.69102610131998,0.947521480608648
"2",-1.56157103269684,1.461371819489,3.17121126872797,1.00150349688148,1.35456672043171,0.900675439586484,0.845851220066427,0.76783233590616,1.12798454479887
"3",-1.70234515391811,1.22347714786688,2.0616639627227,0.800116753793683,1.11329145113887,0.714890865577203,0.717112174729749,0.671824542673435,0.902405714561092
"4",-1.53341620845258,1.50895075381343,3.39312072992903,1.04178084549904,1.40282177429027,0.93783235438834,0.871599029133762,0.787033894552705,1.17310031084643
"5",-1.73049997816237,1.17589821354245,1.83975450152164,0.759839405176123,1.0650363972803,0.677733950775347,0.691364365662414,0.65262298402689,0.857289948513536
"6",-1.50526138420833,1.55652968813785,3.61503019113009,1.0820581941166,1.45107682814884,0.974989269190196,0.897346838201097,0.80623545319925,1.21821607689398
