"age1","age2","age3","minAIC","AIC"
-366.017432592568,-383.880295470076,-381.886113899447,-383.880295470076,2
-414.895211983519,-425.336661832227,-426.824135350146,-426.824135350146,3
-445.203720617602,-452.857996944641,-452.23999075317,-452.857996944641,2
-470.755224847462,-483.932093779916,-482.821329969996,-483.932093779916,2
-490.618688537348,-500.253307139721,-501.65059410558,-501.65059410558,3
-367.036836499281,-376.813346970209,-374.820029699836,-376.813346970209,2
-459.191605963854,-469.912751893895,-470.285428066881,-470.285428066881,3
-440.061025260462,-453.741467616893,-454.044701359309,-454.044701359309,3
-477.9266575274,-490.20183350514,-489.657670613565,-490.20183350514,2
-426.919506758449,-439.25286269214,-437.52685231398,-439.25286269214,2
-389.670300779029,-391.498588334216,-392.808989130015,-392.808989130015,3
-418.709664268526,-430.051207085897,-431.038361839155,-431.038361839155,3
-411.097086917737,-420.987819122755,-419.831928443876,-420.987819122755,2
-396.528964822957,-401.002796976578,-401.460730970175,-401.460730970175,3
-417.772470546511,-430.061156426607,-430.871148346506,-430.871148346506,3
-408.239970097389,-414.824234787912,-417.039440665883,-417.039440665883,3
-373.674533077664,-383.954133681889,-383.955436400732,-383.955436400732,3
-408.208013775944,-417.082517580703,-416.131339333693,-417.082517580703,2
-424.766587852778,-438.066486194705,-436.699314655062,-438.066486194705,2
-431.038989677806,-445.682888582597,-449.943892252285,-449.943892252285,3
-435.92175462024,-445.725733722565,-449.25482935732,-449.25482935732,3
-432.29773843757,-446.461501187094,-446.098645116572,-446.461501187094,2
-450.325125719014,-470.98382329321,-472.592098430003,-472.592098430003,3
-509.167532238323,-523.888675994343,-522.5785143231,-523.888675994343,2
-469.749385692503,-485.358763227953,-484.978545612351,-485.358763227953,2
-419.136263998108,-434.24429469058,-433.778137185377,-434.24429469058,2
-460.911302732173,-478.325131687852,-476.618667532102,-478.325131687852,2
-473.121806082336,-494.272855235999,-492.278998282095,-494.272855235999,2
-463.538579387587,-469.997444943936,-468.853429350698,-469.997444943936,2
-516.866497226554,-524.330584310048,-522.647362868517,-524.330584310048,2
-489.763370400523,-494.110858704897,-493.144335020267,-494.110858704897,2
-460.751707935718,-477.030752374081,-478.303712946713,-478.303712946713,3
-442.841304797292,-453.63318145446,-453.468219293015,-453.63318145446,2
-477.086347941738,-480.578584029023,-478.768222272763,-480.578584029023,2
-446.6055726331,-457.849477469499,-457.018015987871,-457.849477469499,2
-469.902392632654,-476.920134589315,-476.17058676878,-476.920134589315,2
