"","BSC","GWC","CT","t1t2_ratio_25","t1t2_ratio_25_WM","t1t2_ratio_50","sig_resid"
"1",-1.67778019691983,1.26891912129318,2.30882230460525,0.848932680298391,1.1973921450909,0.762688953432134,-55.6610533607925
"2",-1.57129975965602,1.45730239623334,3.20868367267329,1.00845082518816,1.39074337963011,0.913055072660034,1459.13595843856
"3",-1.70440030623578,1.22182330255815,2.08385696258824,0.809053144075949,1.1490543364561,0.72509742362516,-434.360306310631
"4",-1.54467965034007,1.50439821496837,3.4336490146903,1.0483303614106,1.43908118826491,0.950646602467009,1837.8352113884
"5",-1.73102041555173,1.17472748382311,1.85889162057123,0.769173607853506,1.10071652782129,0.687505893818185,-813.05955926047
"6",-1.51805954102412,1.55149403370341,3.65861435670731,1.08820989763305,1.48741899689972,0.988238132273983,2216.53446433824
